file_id,signal_length,duration_seconds,sampling_rate,signal_description,sampling_frequency,respiratory_modulation_type,simulated_respiratory_rate_bpm,simulated_heart_rate_bpm,resp_estimated_respiratory_rate_bpm,resp_respiratory_power,resp_respiratory_frequency_hz,resp_respiratory_modulation_depth,resp_respiratory_envelope_mean,resp_respiratory_envelope_std,resp_respiratory_regularity,resp_expected_respiratory_rate_bpm,resp_respiratory_rate_accuracy,cardiac_mean_heart_rate_bpm,cardiac_heart_rate_std,cardiac_min_heart_rate,cardiac_max_heart_rate,cardiac_num_beats,cardiac_rmssd,cardiac_sdnn,cardiac_pnn50,cardiac_vlf_power,cardiac_lf_power,cardiac_hf_power,cardiac_lf_hf_ratio,cardiac_expected_heart_rate_bpm,cardiac_heart_rate_accuracy,quality_signal_mean,quality_signal_std,quality_signal_min,quality_signal_max,quality_signal_range,quality_signal_skewness,quality_signal_kurtosis,quality_snr_db,quality_signal_stationarity,quality_zero_crossing_rate
rrest-syn049,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,42.0,80.0,80.00000000000001,40720633.25187401,1.3333333333333335,1375.5640596957628,1414.2687596802768,1375.5640596957628,0.9925930528388675,42.0,0.0952380952380949,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.35843197587115594,1395.0506224625465,-2869.571392762108,7379.212762746311,10248.78415550842,3.2389961685648294,12.864045392115846,18.155710686763534,0.996549668526893,0.010676190476190476
rrest-syn050,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,44.0,80.0,80.00000000000001,40720657.92823999,1.3333333333333335,1375.4227377214072,1414.3750533952405,1375.4227377214072,0.9918708721938536,44.0,0.18181818181818155,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.3539144822389754,1395.034833589787,-2873.265914225795,7367.220153639903,10240.486067865699,3.2383006702329538,12.855783461781355,18.155610821084935,0.9959060961248061,0.010676190476190476
rrest-syn051,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,46.0,80.0,80.00000000000001,40720752.57773748,1.3333333333333335,1375.2623714306737,1414.4878977107962,1375.2623714306737,0.9908330239305347,46.0,0.260869565217391,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.34689750505494366,1395.0129896726544,-2881.1409715766486,7363.894369836822,10245.03534141347,3.2376408180461427,12.847412128978466,18.15547297228183,0.9988681439334126,0.010676190476190476
rrest-syn052,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,48.0,80.0,80.00000000000001,40720945.01847774,1.3333333333333335,1375.0971099747112,1414.59245573448,1375.0971099747112,0.9896010127474655,48.0,0.33333333333333304,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.33738536786233625,1394.9845454086806,-2878.1781108880314,7358.774926335034,10236.953037223066,3.23710049258058,12.83992405317839,18.15529332409666,0.9976069550562625,0.010676190476190476
rrest-syn054,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,52.0,80.0,80.00000000000001,40721578.69235359,1.3333333333333335,1374.8541196856706,1414.6914501432577,1374.8541196856706,0.9898878379831461,52.0,0.46153846153846123,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.3157810678614074,1394.9149884155747,-2889.4997900334006,7346.556574308137,10236.056364341537,3.236919939752128,12.83363436574691,18.154856098650804,0.9976198900462038,0.010676190476190476
rrest-syn053,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,50.0,80.0,80.00000000000001,40721230.82035782,1.3333333333333335,1374.9514772709276,1414.6669219825055,1374.9514772709276,0.9892467969425254,50.0,0.3999999999999997,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.3263352679083823,1394.9505293220247,-2889.0825855429894,7331.174884268242,10220.257469811231,3.2368371450579834,12.834958977749118,18.15508013862926,0.9981064578233271,0.010676190476190476
rrest-syn055,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,54.0,80.0,80.00000000000001,40721928.032740094,1.3333333333333335,1374.8200845603383,1414.6616723793525,1374.8200845603383,0.9905296936347247,54.0,0.5185185185185183,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.3080017201395031,1394.8831164922296,-2886.978921922721,7350.163888490102,10237.142810412823,3.2372700218102586,12.83572944958427,18.15465529530258,0.9986473889142173,0.010676190476190476
rrest-syn056,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,56.0,80.0,80.00000000000001,40722221.041088246,1.3333333333333335,1374.8412295753935,1414.5934743967744,1374.8412295753935,0.9911722494125936,56.0,0.5714285714285712,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.3042051679915439,1394.8589555598867,-2875.5999972832597,7338.997547241255,10214.597544524515,3.2377697449875207,12.840079161180014,18.154501640694477,0.995771416640546,0.010676190476190476
rrest-syn057,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,58.0,80.0,80.00000000000001,40722417.606975,1.3333333333333335,1374.893542032686,1414.5109884515557,1374.893542032686,0.9918242565601448,58.0,0.6206896551724135,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.30403992986585887,1394.8429115744395,-2879.3368600951612,7376.721264346037,10256.058124441199,3.2382735067394743,12.845023988577609,18.154399164542966,0.9961726813205471,0.010676190476190476
rrest-syn058,105000,0.010299999999999976,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,60.0,80.0,80.00000000000001,40722536.30928916,1.3333333333333335,1374.9531010043033,1414.434872763785,1374.9531010043033,0.9924889126968444,60.0,0.6666666666666664,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.30623250607594404,1394.8336720697557,-2870.9265895620156,7386.641494843748,10257.568084405764,3.2386649972741517,12.849484376604176,18.154338697567876,0.9998005290256956,0.010676190476190476
rrest-syn059,104999,-0.00062947,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,4.0,80.0,80.0007619120182,3894507.075141735,1.33334603186697,136.63116532774706,141.32100672932862,136.63116532774706,0.9570257334768318,4.0,-18.00019047800455,80.02329418097433,1.172501298071439,78.32898172323759,81.74386920980926,280,0.003699115196558509,0.010986972154458808,0.0,0.010510786555538401,41.36406655374383,0.021626998189434664,1912.6124759168486,80.0,0.9997088227378208,-0.03269699452943773,138.9958654290041,-312.5790518791556,700.430246457273,1013.0092983364286,3.2040749985922634,12.484903293064582,18.17762619410911,0.9956246039796146,0.01065724435470814
rrest-syn060,104999,-0.0006546,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,6.0,80.0,80.0007619120182,3894478.854651572,1.33334603186697,136.65134342046076,141.3263688195899,136.65134342046076,0.9434242899705801,6.0,-11.333460318669701,80.04777658036264,1.7582703487137306,77.51937984496124,82.64462809917356,280,0.0078566289657229,0.01646522734163499,0.0,0.02480116035516619,90.97975242383386,0.07816401517778901,1163.9595562855188,80.0,0.9994027927454671,-0.03341323824781467,139.00850885090261,-315.22078240472814,705.0106109333905,1020.2313933381186,3.205028354780082,12.495194092237702,18.177530265688638,0.9981069614776907,0.010676292155163383
rrest-syn061,104999,-0.00067924,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,8.0,80.0,80.0007619120182,3894052.482487117,1.33334603186697,136.64811116058493,141.3175477911475,136.64811116058493,0.96403036128369,8.0,-8.000095239002276,80.07995297223874,2.3288851545831295,76.72634271099744,83.33333333333334,280,0.013654524640772669,0.021808906942802058,0.0,0.039737034638042415,155.131369303676,0.1521603451003347,1019.5256142550295,80.0,0.9990005878470157,-0.034281523996958586,139.0024359898702,-316.0559197629242,706.2564940303491,1022.3124137932733,3.205582281673036,12.503900287497137,18.178572560118788,0.9975943124609669,0.010676292155163383
rrest-syn062,104999,-0.00070338,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,10.0,80.0,80.0007619120182,3895702.9027961604,1.33334603186697,136.82204332885465,141.40793402366685,136.82204332885465,0.9711735530552916,10.0,-6.000076191201821,80.11743821317448,2.8719932223790483,76.14213197969544,84.26966292134831,280,0.020691290351326053,0.026877581521275912,0.0,0.054765711366131266,0.6191681819686973,226.7945210707004,0.0027300843911290044,80.0,0.998532022335319,-0.035049070105499514,139.1338817777456,-319.94835919939703,706.3091260855902,1026.257485284987,3.209159829813304,12.5328326139143,18.177254920554738,0.9988540439787077,0.010676292155163383
rrest-syn063,104999,-0.00072704,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,12.0,80.0,80.0007619120182,3894417.97152029,1.33334603186697,136.70438053389256,141.34095996293064,136.70438053389256,0.9364730634693507,12.0,-4.6667301593348505,80.16479170410814,3.438703305554943,75.37688442211055,85.22727272727273,280,0.029284022210661804,0.032113844074739266,0.0,0.08982325421065031,0.47505468534807216,308.92977324444706,0.0015377432882526844,80.0,0.9979401036986483,-0.03579154842667552,139.04199606479173,-321.68610884553044,704.369536299742,1026.0556451452724,3.208364360684648,12.53636623347796,18.181710036186253,0.9970155198871294,0.010695339955618626
rrest-syn064,104999,-0.00075025,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,14.0,80.0,80.0007619120182,3895066.319547471,1.33334603186697,136.7391344287043,141.36494100245952,136.7391344287043,0.9398969768798986,14.0,-3.714340136572729,80.21671140815957,3.9786682098838937,74.81296758104737,86.20689655172414,280,0.038926420167417944,0.03711641611146744,30.107526881720432,0.11072071754441035,0.46687189378335614,390.43320452207354,0.0011957791713818262,80.0,0.9972911073980054,-0.03660286661311537,139.07126965906772,-322.3996341590068,701.7749585952794,1024.174592754286,3.209964996751747,12.554824092463937,18.185753466980266,0.9987427455225834,0.010676292155163383
rrest-syn065,104999,-0.000773,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,16.0,80.0,80.0007619120182,3894517.381470762,1.33334603186697,136.7461614328374,141.3682585710757,136.7461614328374,0.9818952561254455,16.0,-3.000047619501138,80.27104922535351,4.477091354270647,74.25742574257426,86.20689655172414,280,0.04917243188570158,0.04171038320195861,59.85663082437276,0.14430384245558514,0.5242450481163605,462.5862924317211,0.0011332913592413472,80.0,0.9966118846830812,-0.03746692596517609,139.07641028273557,-325.2081917912699,703.2374360946195,1028.4456278858893,3.211037331651915,12.573490435217987,18.189994026240853,0.9955837905824644,0.010676292155163383
rrest-syn066,104999,-0.00079532,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,18.0,80.0,80.0007619120182,3894768.5624643792,1.33334603186697,136.73294402173482,141.35159673876637,136.73294402173482,0.9576564047493342,18.0,-2.4444867728899005,80.3248011599432,4.926453635690955,73.52941176470588,87.71929824561403,280,0.05972852252381354,0.04586868518244652,59.85663082437276,0.17348204590292393,0.5798572586193894,519.8807707223539,0.0011153658517003824,80.0,0.99593998550071,-0.038248898388409565,139.0614440067258,-327.0927591665831,710.9239697161548,1038.0167288827379,3.2121941368504046,12.590282732489756,18.193346845411437,0.9959283412789935,0.010676292155163383
rrest-syn067,104999,-0.00081722,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,20.0,80.0,80.0007619120182,3894441.705513249,1.33334603186697,136.7478030680223,141.34605990005167,136.7478030680223,0.9854671349810984,20.0,-2.0000380956009103,80.39552201201955,5.464181163024514,73.17073170731707,88.23529411764706,280,0.07180529228406493,0.05069136485165144,99.6415770609319,0.2377391538532177,0.7317050257562931,584.2084560447747,0.0012524725005011123,80.0,0.9950559748497556,-0.03900191046910465,139.06593539046608,-328.2701475602346,708.7173214804544,1036.9874690406891,3.2130735663706416,12.608618339091226,18.196625216901033,0.9993161182635891,0.010676292155163383
rrest-syn068,104999,-0.0008387,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,22.0,80.0,80.0007619120182,3894149.6976532587,1.33334603186697,136.733974034009,141.33303692649372,136.733974034009,0.9506325698573496,22.0,-1.6363982687281005,80.44130764058474,5.777986317439168,72.63922518159806,89.02077151335311,280,0.08169534562264166,0.05366056776804966,72.04301075268818,0.2912086314516448,0.8554000739770287,596.3700285064779,0.0014343445060766282,80.0,0.9944836544926907,-0.03960182315214204,139.05251780117877,-328.44849104076314,714.7721714714785,1043.2206625122417,3.214737688553832,12.632186674523062,18.202120723851444,0.9961613847790335,0.010676292155163383
rrest-syn069,104999,-0.00085979,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,24.0,80.0,80.0007619120182,3893477.7230126387,1.33334603186697,136.69941075744808,141.30058970417795,136.69941075744808,0.9640541280991178,24.0,-1.3333650796674252,80.49896446915294,6.160641412820812,72.46376811594203,89.28571428571428,280,0.09256799950508868,0.057175771040539884,79.56989247311827,0.35282969015076365,0.9528040269278257,72.47724832590086,0.013146250015500748,80.0,0.9937629441355883,-0.04017514075901368,139.01903455667502,-329.41023972199366,716.8983352052776,1046.3085749272714,3.2156486038073075,12.653235076809356,18.2071244545091,0.9950218586952875,0.010676292155163383
rrest-syn070,104999,-0.00088048,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,26.0,80.0,80.0007619120182,3894157.424621458,1.33334603186697,136.770142125779,141.32982509931458,136.770142125779,0.9788437529677881,26.0,-1.0769523812314694,80.55555970998884,6.517058470216531,71.77033492822967,90.36144578313252,280,0.10301491126262274,0.06040140221382557,79.56989247311827,0.4151072306947683,1.0615620227663798,7.739273813854918,0.1371655853377305,80.0,0.9930555036251395,-0.04071365085165587,139.06866933660373,-330.5342929008435,720.0802044621331,1050.6144973629766,3.2178629481562755,12.681451204697819,18.21227558320942,0.998073435501268,0.010676292155163383
rrest-syn071,104999,-0.0009008,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,28.0,80.0,80.0007619120182,3893924.598513844,1.33334603186697,136.74339225514086,141.3078141756067,136.74339225514086,0.9508600896234677,28.0,-0.8571700682863646,80.59926712917648,6.785098263012405,71.42857142857143,90.9090909090909,280,0.1118446378758621,0.06277566332308908,79.56989247311827,0.49811240140297075,1.1915770854393732,6.033606691343278,0.1974900165681978,80.0,0.992509160885294,-0.04148803334230811,139.04433097266892,-331.20327906355215,724.1540263696332,1055.3573054331855,3.2183555520530005,12.700053307899163,18.22006444238575,0.9971186359923913,0.010942961361536777
rrest-syn072,104999,-0.00092075,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,30.0,80.0,80.0007619120182,3893733.5970374355,1.33334603186697,136.7944023631036,141.30638386820885,136.7944023631036,0.9712073583906202,30.0,-0.6666920637339402,80.64164702000545,7.027176743005704,71.59904534606206,90.36144578313252,280,0.1200070741320136,0.0649871297908299,74.55197132616487,0.6158830045599267,1.5099996927715698,5.213075319475498,0.2896562202219428,80.0,0.9919794122499319,-0.04245987461234575,139.06868956912498,-331.37184475494143,723.8998332062524,1055.2716779611937,3.221252783422877,12.735695616092217,18.222712118913666,0.9974676778916266,0.010695339955618626
rrest-syn073,104999,-0.00094034,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,32.0,80.0,80.0007619120182,3894131.738973743,1.33334603186697,136.85059107391274,141.33467380757708,136.85059107391274,0.9819278731799996,32.0,-0.5000238097505689,80.69170311599619,7.306071066760601,71.42857142857143,91.1854103343465,280,0.12845366995045726,0.06758758999739288,79.56989247311827,0.7203624023762596,1.7141837817941998,5.244786724751976,0.32683574599980764,80.0,0.9913537110500477,-0.043356548287600064,139.11069767955163,-331.0854505911103,725.2321471825145,1056.3175977736248,3.2209219939194997,12.744094452221749,18.22871328253147,0.9965515490476762,0.010695339955618626
rrest-syn074,104999,-0.00095959,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,34.0,80.0,80.0007619120182,3894019.6067934837,1.33334603186697,136.84061715715492,141.31269015603968,136.84061715715492,0.9647568313638697,34.0,-0.35296358564759434,80.71137321726437,7.420975205769874,70.92198581560284,91.74311926605505,280,0.13314113245379552,0.06853131476206835,84.58781362007169,0.8304857611477976,1.970836222371398,5.363834537026549,0.36743046579209626,80.0,0.9911078347841954,-0.04409818080945648,139.09462419237911,-331.5041075536698,731.0765803426845,1062.5806878963542,3.223268552799609,12.776445202456735,18.238373579231844,0.9984124814583992,0.010828674558805321
rrest-syn075,104999,-0.00097849,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,36.0,80.0,80.0007619120182,3894792.14885387,1.33334603186697,136.91857072266836,141.33242683989027,136.91857072266836,0.9304861353683878,36.0,-0.22224338644495023,80.7414595702872,7.58882606512214,70.58823529411765,92.02453987730061,280,0.1381417789053575,0.07000335290848485,89.6057347670251,0.9263331358205354,2.315717762298928,5.008028988440626,0.4624010299548973,80.0,0.9907317553714099,-0.04472367121241375,139.14299817990215,-331.75926977045947,733.4599400208517,1065.2192097913112,3.2240183113476104,12.794344152297247,18.244496033932528,0.9945161521001322,0.010695339955618626
rrest-syn076,104999,-0.00099706,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,38.0,80.0,80.0007619120182,3894095.985968067,1.33334603186697,136.88878377856744,141.28703202874107,136.88878377856744,0.954439545528955,38.0,-0.10528320821100534,80.74307364273592,7.595429691752041,70.58823529411765,92.3076923076923,280,0.1396087544409259,0.07010077149325525,84.58781362007169,1.1063664146206604,2.2228242883933356,5.823403106651804,0.38170537874225235,80.0,0.990711579465801,-0.04494046079557635,139.10528840454066,-331.12598744348617,734.9834390248769,1066.1094264683632,3.2224193111561235,12.796423561594759,18.25314561544358,0.9950049186921618,0.010695339955618626
rrest-syn077,104999,-0.0010153,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,40.0,80.0,80.0007619120182,3956951.3236068096,1.33334603186697,136.23266502883084,141.59454450191097,136.23266502883084,0.9927170210373962,40.0,-1.9047800455140873e-05,81.20374249406507,9.740197174959812,71.42857142857143,90.9090909090909,280,0.17999999999999994,0.08999942189662866,99.6415770609319,1.457642758942038,2.540218989863854,6.397450471509578,0.3970673944529108,80.0,0.9849532188241866,-0.04480037520909232,138.93946891810054,-328.82431592568616,712.8343861096122,1041.6587020352983,3.224191967647726,12.790910972170987,18.20846304534932,0.9996213703042452,0.010695339955618626
rrest-syn078,104999,-0.0010333,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,42.0,80.0,80.0007619120182,3894029.645526592,1.33334603186697,136.94683097546317,141.2224425133429,136.94683097546317,0.9540613735665419,42.0,0.09521995447575704,80.7512373733553,7.643404291358956,70.58823529411765,92.3076923076923,280,0.14050520356988855,0.07053945345441305,84.58781362007169,1.0328969861153119,2.897668835001243,6.83572876275214,0.42390049921094436,80.0,0.9906095328330589,-0.044008340589334546,139.10106190630333,-328.97714522077746,737.3383144250446,1066.315459645822,3.215665688559266,12.771023595926296,18.26836284242916,0.9948992250467202,0.010695339955618626
rrest-syn079,104999,-0.0010509,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,44.0,80.0,80.0007619120182,3894049.1125671547,1.33334603186697,136.98807982461128,141.1685380647909,136.98807982461128,0.9303205778604817,44.0,0.18180086563594988,80.73044980056737,7.534825012410134,70.75471698113208,92.02453987730061,280,0.13728214920086523,0.0695583994613532,89.6057347670251,1.1832494996537513,2.8726920601253068,8.161808916707876,0.3519675710913393,80.0,0.9908693774929078,-0.042441558162757374,139.0940120064457,-326.2730667107629,736.1189548578686,1062.3920215686317,3.209769573634694,12.739006537789399,18.275252549785787,0.9936973210052085,0.010962009161992019
rrest-syn080,104999,-0.0010682,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,46.0,80.0,80.0007619120182,3893723.345100223,1.33334603186697,136.97947419407745,141.0712268904782,136.97947419407745,0.9645215493886548,46.0,0.2608530019126477,80.70811272250933,7.415143109748621,70.92198581560284,91.74311926605505,280,0.13310362707142256,0.06848840808381042,84.58781362007169,1.2236329680693407,2.9823711369786103,8.342907684552598,0.3574738268410487,80.0,0.9911485909686334,-0.039673642113180335,139.04040030306444,-325.79682139002637,736.8764451482829,1062.6732665383092,3.2022139326290984,12.695039596249675,18.283323398041468,0.9977644141213268,0.01080962675835008
rrest-syn081,104999,-0.0010853,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,48.0,80.0,80.0007619120182,3892991.1442243997,1.33334603186697,136.94547274123178,140.94833196498777,136.94547274123178,0.9820047327779474,48.0,0.3333174601662874,80.69110767722917,7.331508532795347,72.11538461538461,91.74311926605505,280,0.12856115752054187,0.06762419610137264,79.56989247311827,1.2694937205081624,3.233166152749854,8.983137251767104,0.35991503437330274,80.0,0.9913611540346354,-0.0360040186359332,138.9613138462329,-323.0117192125586,736.3307818119383,1059.3425010244969,3.1952502989966773,12.657842034635125,18.29178846999081,0.9958650602571948,0.010714387756073867
rrest-syn082,104999,-0.001102,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,50.0,80.0,80.0007619120182,3893814.157138589,1.33334603186697,137.0541725351677,140.85589625436808,137.0541725351677,0.9712933410550506,50.0,0.39998476175963593,80.63584455016019,7.010510103113906,71.42857142857143,90.9090909090909,280,0.11994021292401888,0.06493266966465465,74.55197132616487,1.2125368921988011,3.23289432906599,9.500107024721023,0.34030083246992954,80.0,0.9920519431229977,-0.03164873596390388,138.96803358556656,-319.8786645421465,735.6703173021675,1055.548981844314,3.189969264859119,12.633208483892075,18.295329733282713,0.9948004001913939,0.011342965171096868
rrest-syn083,104999,-0.0011185,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,52.0,80.0,80.0007619120182,3893497.9903616654,1.33334603186697,137.02112931937796,140.71107756660564,137.02112931937796,0.9502829827521286,52.0,0.4615238093842653,80.59211082242378,6.76278520410933,71.59904534606206,90.9090909090909,280,0.11156531783616666,0.06261609640983075,79.56989247311827,1.1724528048555996,3.171703735069875,10.029016536749037,0.3162527176466299,80.0,0.9925986147197028,-0.02743118426961828,138.87835770458105,-318.2974841214767,741.8537943317737,1060.1512784532504,3.1896130345317415,12.651159070710735,18.30377285819196,0.9951748461247063,0.010695339955618626
rrest-syn084,104999,-0.0011347,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,54.0,80.0,80.0007619120182,3894379.3426729008,1.33334603186697,137.10859287931493,140.64337022181098,137.10859287931493,0.9785080777044496,54.0,0.5185044090366999,80.54590386410693,6.491071343509693,71.77033492822967,90.36144578313252,280,0.1025772213063663,0.060149378760852364,79.56989247311827,1.0156179567188128,3.0250046122906697,13.088027366473442,0.23112761973890605,80.0,0.9931762016986634,-0.024319964554795445,138.88722626151483,-319.2637835373007,752.8825684859722,1072.1463520232728,3.195085229215907,12.716190399553989,18.310210514107673,0.9974387562215066,0.010962009161992019
rrest-syn085,104999,-0.0011507,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,56.0,80.0,80.0007619120182,3895177.2219446776,1.33334603186697,137.20614389724852,140.6033215756698,137.20614389724852,0.964133021843601,56.0,0.5714149658568177,80.49445283917697,6.165335157428887,72.11538461538461,89.55223880597015,280,0.09263139607912825,0.05723827199828063,59.85663082437276,0.9253881338400555,2.7290344402855418,77.01614182564543,0.03543457742227236,80.0,0.9938193395102879,-0.022451423483386065,138.9151169909115,-318.4373816672596,763.0055987066384,1081.442980373898,3.2048446983679866,12.81733073227943,18.316979301934253,0.9911078789428511,0.010714387756073867
rrest-syn086,104999,-0.0011664,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,58.0,80.0,80.0007619120182,3895015.797790406,1.33334603186697,137.19135438642078,140.5381244504437,137.19135438642078,0.9506456858508937,58.0,0.6206765187583068,80.43311014343598,5.763996980268738,72.63922518159806,89.02077151335311,280,0.08142551877583383,0.05352358347496159,69.89247311827957,0.801031543300415,2.4307902220107405,592.8145367908544,0.004100422764882916,80.0,0.9945861232070502,-0.022106130120091064,138.87482070870135,-317.7685310438033,768.467981021606,1086.2365120654092,3.214658074967486,12.923879111933019,18.328593496531646,0.9915125026217817,0.010981056962447262
rrest-syn087,104999,-0.0011818,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,FM,60.0,80.0,80.0007619120182,3895171.254434563,1.33334603186697,137.2421758864811,140.47882442580666,137.2421758864811,0.985538790457562,60.0,0.6666539681330299,80.36708793056684,5.2762811478896765,74.62686567164178,86.20689655172414,280,0.06965629906907206,0.049236229207976746,49.82078853046595,0.6572001051546214,2.0868747721655985,549.7950946082999,0.0037957318874450616,80.0,0.9954114008679145,-0.022663044181777225,138.86992914324333,-317.4260796219263,770.3573677855529,1087.7834474074793,3.2222380942560234,13.00880833518741,18.334569011447364,0.9994607373265854,0.012028685987485596
rrest-syn088,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,30.0,30.0,2871323.0390319037,0.5,150.1467032211949,145.06487967925966,150.1467032211949,0.9850499447790885,20.0,0.5,92.26162135481749,13.70777460593686,71.09004739336493,104.16666666666667,315,0.18858131863474487,0.10884531616951959,66.56050955414013,0.6981477613021776,0.8316962262779249,163.59270471232225,0.005083944468920315,30.0,-1.0753873784939163,0.000700488010244347,147.627659678197,-494.84194492252476,731.7560940494109,1226.5980389719357,2.866956137487652,9.86760065481394,23.587535357093778,0.9688039030016634,0.007352380952380952
rrest-syn089,105000,0.40832,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,35.0,35.142857142857146,2388408.6208789335,0.5857142857142857,153.70281970945834,147.22923646060622,153.70281970945834,0.98504485948622,20.0,0.24285714285714266,104.9854222789361,18.943546581796515,49.3421052631579,124.48132780082987,351,0.2629281009067276,0.16140137156436168,84.85714285714285,9.130011591719066,1089.5746330710685,2593.036422084567,0.4201925679837343,35.0,-0.9995834936838885,-0.0010480005754971943,150.50083862647875,-455.94393823693673,772.960787543347,1228.9047257802838,3.131786680057003,12.304665895591341,22.488697039504903,0.9745410398393485,0.007
rrest-syn090,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,40.0,40.00000000000001,3901092.361096479,0.6666666666666667,155.45262769223422,146.92823531862084,155.45262769223422,0.98569283925516,20.0,-4.440892098500626e-16,96.82929252604,40.00768763434659,56.497175141242934,136.986301369863,281,0.6208706339375551,0.31075286328659363,99.64285714285714,19.470511128126276,37.058315448156335,79.02668663939205,0.468934192031329,40.0,-0.4207323131510001,-0.06784903160438936,151.25048956415426,-437.31960046375485,801.6432916565425,1238.9628921202973,3.4303954529678418,14.865826314750386,21.537327741699798,0.9998774664560112,0.005371428571428571
rrest-syn091,105000,0.27945,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,45.0,45.142857142857146,3269014.3668960934,0.7523809523809525,155.69805492074522,146.46477632295708,155.69805492074522,0.9866017273872034,20.0,-0.25714285714285734,45.600097689265375,6.954789697998802,45.04504504504504,132.7433628318584,159,0.07023164583315075,0.06978714174559916,0.6329113924050633,151.76907833374275,405.78513512359467,547.1301855567312,0.7416610266360808,45.0,0.9866644957941028,0.05086798820757053,151.15193088766617,-421.759435898328,825.4614465710058,1247.220882469334,3.5967817404638134,16.104790148223454,20.72824457206626,0.9825447549246901,0.006066666666666666
